post_id,title,category,address,tel,lat,lng,score,url
11321,vivo! BEER+DINING BAR (ビーボ！ビア＋ダイニングバー),飲食店,,,35.7308215,139.7154516,,https://www.beertiful.jp/listing/vivo-beerdining-bar/
11320,地ビールダイニング神楽坂ラ・カシェット（La-cachette）,飲食店,,,35.7017177,139.7407137,,https://www.beertiful.jp/listing/la-cachette/
11319,?両国麦酒研究所（りょうごくばくしゅけんきゅうじょ）RYOGOKU LAB & BREWING.,醸造所,,,35.6981227,139.8016227,,https://www.beertiful.jp/listing/ryogoku-lab-brewing/
11318,麦酒倶楽部POPEYE（ポパイ）,飲食店,,,35.69508466,139.7927007,,https://www.beertiful.jp/listing/popeye/
11317,ブルドッグ 銀座 クラフトビール,飲食店,,,35.6738941,139.7644619,,https://www.beertiful.jp/listing/ginzabulldog/
11316,ビアバー うしとら 弍号店,飲食店,,,35.6622988,139.6688267,,https://www.beertiful.jp/listing/ushitora-2nd/
11315,ビアバー うしとら 壱号店,飲食店,,,35.66266434,139.6656004,,https://www.beertiful.jp/listing/ushitora-1st/
11314,HATOS BAR（ハトス バー）,飲食店,,,35.6455891,139.7017882,,https://www.beertiful.jp/listing/hatos-bar/
11313,地ビールバー まる麦,飲食店,,,35.6888645,139.7218459,,https://www.beertiful.jp/listing/marumugi/
11312,The Cat & Cask Tavern（ザ キャット＆カスク タヴァーン ）,飲食店,,,35.735796,139.6950262,,https://www.beertiful.jp/listing/the-cat-cask-tavern/
11311,THE ALDGATE British Pub（ジ・オールゲイト・ブリティッシュ・パブ）,飲食店,,,35.6607708,139.697938,,https://www.beertiful.jp/listing/the-aldgate-british-pub/
11309,ANT’N BEE（アントン ビー）,飲食店,,,35.6626898,139.7330253,,https://www.beertiful.jp/listing/antn-bee/
11308,ホブゴブリン 渋谷（HOBGOBLIN）,飲食店,,,35.658281,139.6996342,,https://www.beertiful.jp/listing/hobgoblin-shibuya/
11307,麦酒庵 日本橋本町店（バクシュアン）,飲食店,,,35.6862305,139.7757288,,https://www.beertiful.jp/listing/bakushuan-nihonbashi/
11306,麦酒庵 恵比寿店（バクシュアン）,飲食店,,,35.6457922,139.7071708,,https://www.beertiful.jp/listing/bakushuan-ebisu/
11305,麦酒庵 大塚店（バクシュアン）,飲食店,,,35.7322676,139.7299085,,https://www.beertiful.jp/listing/bakushuan-ootsuka/
11304,STONE（ストーン）／WEBリカーSHOP Maltst（モルスト）,飲食店,,,35.7050193,139.6336179,,https://www.beertiful.jp/listing/stone/
11144,KRAFT WORK DINNING 万事快調（クラフトワーク ダイニング ばんじかいちょう）,飲食店,,,35.7334486,139.7155671,,https://www.beertiful.jp/listing/banji-kaicho/
11087,BREWDOG ROPPONGI（ブリュードッグ六本木）,飲食店,,,35.6621182,139.7334278,,https://www.beertiful.jp/listing/brewdog-roppongi/
11145,目白田中屋（めじろ たなかや）TANAKAYA,酒屋,,,35.721667,139.7061004,,https://www.beertiful.jp/listing/mejiro-tanakaya/
11131,伊豆屋酒店（いづや さけてん),酒屋,,,35.60350642,139.708484,,https://www.beertiful.jp/listing/izuyasaketen/
11181,16’s Stairing Steps Case（シックスティーンズ・ステアリング・ステップス・ケース）,飲食店,,,35.71211,139.7078262,,https://www.beertiful.jp/listing/16s-stairing-steps-case/
11187,高円寺麦酒工房（こうえんじ ビール こうぼう ）,ブルーパブ,,,35.7078881,139.6511851,,https://www.beertiful.jp/listing/koenji-beer-kobo/
11186,ビアカフェ萬感（ばんかん）BANKAN,飲食店,,,35.7036394,139.6478837,,https://www.beertiful.jp/listing/bankan/
11185,Goodbeer faucets（グッドビア フォウセッツ）,飲食店,,,35.6600893,139.6952692,,https://www.beertiful.jp/listing/goodbeer-faucets/
11183,Z BURGER & CRAFT BEER TAP（ゼットバーガー&クラフトビールタップ）,飲食店,,,35.7492906,139.8053948,,https://www.beertiful.jp/listing/z-burger/
11182,世界のビール博物館 東京スカイツリータウン・ソラマチ店,飲食店,,,35.7101554,139.812481,,https://www.beertiful.jp/listing/world-beer-museum-skytree/
11180,Watering Hole （ウォータリング ホール）,飲食店,,,35.685176,139.7032234,,https://www.beertiful.jp/listing/watering-hole/
11178,麦酒屋 るぷりん,飲食店,,,35.6703708,139.7626822,,https://www.beertiful.jp/listing/lupulinbeer/
11177,CRAFT BEER HOUSE LUSH LIFE（クラフトビアハウス ラッシュ・ライフ）,飲食店,,,35.6305203,139.6440047,,https://www.beertiful.jp/listing/craft-beer-house-lush-life/
11175,Tail’s ALE HOUSE（テイルズ エールハウス）,飲食店,,,35.7052431,139.7612547,,https://www.beertiful.jp/listing/tails-ale-house/
